OID_,base_bbl,bin,cnstrct_yr,doitt_id,feat_code,geomsource,globalid,groundelev,heightroof,date_lstmo,time_lstmo,lststatype,mpluto_bbl,name,shape_area,shape_len,bin_c,AREA,MEAN,Us_SR_MWh,ElcPrd_MWh
6432,4006080029,4008165.000000000000000,1926.000000000000000,768907.000000000000000,2100.000000000000000,Photogramm,{4136E6C5-0678-4013-8B71-BF8B94CFBCFA},47.000000000000000,44.180000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4006080029, ,8522.632063040000503,0.000000000000000,4008165,4900.000000000000000,1163.068369339999890,529.458189854000011,72.853446923899995
6434,4002150016,4535364.000000000000000,2001.000000000000000,918900.000000000000000,2100.000000000000000,Photogramm,{CF9337E4-2556-43A5-B8BA-2D4005B865EA},75.000000000000000,35.132537339999999,8/22/2017 0:00:00,00:00:00.000,Constructed,4002150016, ,16984.357198000001517,0.000000000000000,4535364,12500.000000000000000,1163.442424320000100,1351.093033569999989,185.910401419000010
6443,4006720013,4542720.000000000000000,1953.000000000000000,1094650.000000000000000,2100.000000000000000,Photogramm,{71213C9A-9384-4B94-9D0B-338A84BC0973},40.000000000000000,21.480000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4006720013, ,11140.917996599999242,0.000000000000000,4542720,10400.000000000000000,1154.277283299999908,1115.254112939999914,153.458965941000002
6451,4015500020,4038783.000000000000000,2004.000000000000000,974344.000000000000000,2100.000000000000000,Photogramm,{CBCF5609-B621-449A-B76B-D3909000E4D6},61.000000000000000,15.400000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4015500020, ,12704.474486999999499,0.000000000000000,4038783,11500.000000000000000,1187.638763160000053,1268.856620400000111,174.594670967000013
6452,4009070008,4437041.000000000000000,1931.000000000000000,347856.000000000000000,2100.000000000000000,Photogramm,{91453EAC-7F5E-4037-B0B1-44E40CAE2D55},16.000000000000000,19.140000000000001,11/17/2017 0:00:00,00:00:00.000,Constructed,4009070008, ,25785.571988200001215,0.000000000000000,4437041,23100.000000000000000,1089.848981319999893,2338.883812420000140,321.830412588999991
6455,4070030025,4151757.000000000000000,1950.000000000000000,823607.000000000000000,2100.000000000000000,Photogramm,{9A781D07-3B1E-4B70-88C6-BDA00498550F},80.000000000000000,15.850000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,4070030025, ,10751.782842099999471,0.000000000000000,4151757,9600.000000000000000,1172.140337629999976,1045.396858130000055,143.846607678999987
6457,4034120047,4443075.000000000000000,1949.000000000000000,591897.000000000000000,2100.000000000000000,Photogramm,{BE85E910-CD21-47F0-AD6F-3DDE42EADA97},27.000000000000000,34.890000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,4034120047, ,148162.291640000010375,0.000000000000000,4443075,133900.000000000000000,1149.107471649999979,14294.585647800000515,1966.934985139999981
6459,4009150029,4020699.000000000000000,1955.000000000000000,446231.000000000000000,2100.000000000000000,Photogramm,{C59EE6D5-9D71-4410-9171-0B2183B46B40},10.000000000000000,21.170000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,4009150029, ,9922.031019030000607,0.000000000000000,4020699,9500.000000000000000,1160.505114099999901,1024.238295039999912,140.935189398000006
6461,4012600035,4028943.000000000000000,1934.000000000000000,448955.000000000000000,2100.000000000000000,Photogramm,{FB4272C9-15C9-45A0-BDD0-21BDAEB90F0C},54.000000000000000,69.310000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,4012600035, ,8158.202342190000309,0.000000000000000,4028943,3800.000000000000000,1171.545040729999982,413.592764219000003,56.910364356499997
6462,4033480021,4080003.000000000000000,1926.000000000000000,231097.000000000000000,2100.000000000000000,Photogramm,{0FC230D7-D48B-4786-9A16-4CA289C790B3},106.000000000000000,46.060000000000002,8/22/2017 0:00:00,00:00:00.000,Constructed,4033480021, ,13369.888616099999126,0.000000000000000,4080003,7400.000000000000000,1137.315780229999973,781.885447998000018,107.587437644999994
6463,4086160001,4175739.000000000000000,1931.000000000000000,380731.000000000000000,2100.000000000000000,Photogramm,{B729205A-8E0F-4CEC-8F25-E41482135867},99.000000000000000,52.289999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,4086160001, ,25939.777101399999083,0.000000000000000,4175739,17100.000000000000000,1168.064704760000041,1855.638425789999928,255.335847389000008
6465,4040950025,4437980.000000000000000,1988.000000000000000,504651.000000000000000,2100.000000000000000,Photogramm,{7990DD7E-D6E6-4CE7-B7F5-46E77BF53122},38.000000000000000,24.530000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,4040950025, ,9898.547202059999108,0.000000000000000,4437980,7600.000000000000000,1194.676563459999898,843.517858982000007,116.068057396000000
