OID_,base_bbl,bin,cnstrct_yr,doitt_id,feat_code,geomsource,globalid,groundelev,heightroof,date_lstmo,time_lstmo,lststatype,mpluto_bbl,name,shape_area,shape_len,bin_c,AREA,MEAN,USR_MWh,ElcPrd_MWh
14210,2030220073,2010999.000000000000000,1927.000000000000000,155681.000000000000000,2100.000000000000000,Photogramm,{70000FEB-6103-4E96-B8DE-CA0DD323A620},75.000000000000000,92.120000000000005,8/22/2017 0:00:00,00:00:00.000,Constructed,2030220073, ,21467.840505299998767,0.000000000000000,2010999,8500.000000000000000,1153.870812269999988,911.184784723999996,125.379026378000006
14211,2033260045,2017733.000000000000000,1926.000000000000000,552209.000000000000000,2100.000000000000000,Photogramm,{14A77752-3732-479E-9209-54F05E35FEBF},166.000000000000000,59.609999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,2033260045, ,10498.428446199999598,0.000000000000000,2017733,4400.000000000000000,1170.772212639999907,478.580973031999974,65.852741889200004
14213,2030410021,2011414.000000000000000,1931.000000000000000,558140.000000000000000,2100.000000000000000,Photogramm,{D8823CE8-089C-49C1-ADD2-4C855C2F652A},64.000000000000000,14.320000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,2030410021, ,12599.611306799999511,0.000000000000000,2011414,11900.000000000000000,1129.143189500000062,1248.321143359999951,171.768989325999996
14220,2027680117,2006779.000000000000000,1946.000000000000000,377707.000000000000000,2100.000000000000000,Photogramm,{778B5EA4-E4BA-400B-92E8-DA2CAB918CCA},15.000000000000000,18.129999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,2027680117, ,10087.373889099999360,0.000000000000000,2006779,10400.000000000000000,1174.970605120000073,1135.247846340000024,156.210103656000001
14233,2026390001,2091961.000000000000000,1957.000000000000000,259070.000000000000000,2100.000000000000000,Photogramm,{4B386896-DB92-4FC1-8C07-FA7D9F646CEA},83.000000000000000,183.629999999999995,8/22/2017 0:00:00,00:00:00.000,Constructed,2026390001, ,10421.309132200000022,0.000000000000000,2091961,3000.000000000000000,1002.540987139999970,279.417586694000022,38.447859929099998
14234,2036370001,2092748.000000000000000,1959.000000000000000,706698.000000000000000,2100.000000000000000,Photogramm,{9E7C3B98-E78F-465E-AD90-CC4F5B124276},19.000000000000000,14.449999999999999,8/22/2017 0:00:00,00:00:00.000,Constructed,2036370001, ,10527.361569999999119,0.000000000000000,2092748,4800.000000000000000,1005.719701129999976,448.485638608999977,61.711623872600001
14237,2027980024,2007470.000000000000000,1928.000000000000000,108391.000000000000000,2100.000000000000000,Photogramm,{C6CAEA0C-E705-424B-A397-8A9F66145C97},112.000000000000000,66.500000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,2027980024, ,19293.209039299999858,0.000000000000000,2007470,9000.000000000000000,1167.307791480000105,976.018926534000002,134.300204291000000
14239,2032520361,2015496.000000000000000,1932.000000000000000,319431.000000000000000,2100.000000000000000,Photogramm,{E821F2B4-D444-4D63-B559-0C87EB9D8F22},86.000000000000000,66.290000000000006,8/22/2017 0:00:00,00:00:00.000,Constructed,2032520361, ,16980.337839299998450,0.000000000000000,2015496,7200.000000000000000,1149.900791589999926,769.171554868000044,105.838005949999996
14240,2027940042,2007398.000000000000000,1927.000000000000000,826879.000000000000000,2100.000000000000000,Photogramm,{86FB17AD-8009-4EBB-A9F7-2C20C18A8C65},60.000000000000000,65.379999999999995,8/22/2017 0:00:00,00:00:00.000,Constructed,2027940042, ,9842.733792229999381,0.000000000000000,2007398,3700.000000000000000,1156.270817939999915,397.458358622999981,54.690270146499998
14242,2045120001,2053702.000000000000000,1927.000000000000000,579684.000000000000000,2100.000000000000000,Photogramm,{DE7E503C-3D61-47DA-8339-0ABE5D076F36},119.000000000000000,69.879999999999995,8/22/2017 0:00:00,00:00:00.000,Constructed,2045120001, ,8389.926056090000202,0.000000000000000,2053702,3100.000000000000000,1169.185320450000063,336.725024701999985,46.333363399000000
14244,2039370200,2096639.000000000000000,1939.000000000000000,678227.000000000000000,2100.000000000000000,Other (Man,{C3B4B2E4-D4EC-4C3C-B613-7CE089BF4248},40.000000000000000,90.000000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,2039377501, ,12253.661574899999323,0.000000000000000,2096639,3200.000000000000000,1075.006265640000038,319.588629589999982,43.975395431599999
14245,2046430043,2127977.000000000000000,2019.000000000000000,1269550.000000000000000,2100.000000000000000,Photogramm,{4C12F646-D231-4C0F-8158-DCF841F74CA5},94.000000000000000,33.213999999999999,9/18/2019 0:00:00,00:00:00.000,Constructed,2046430043, ,11200.349937599999976,0.000000000000000,2127977,10400.000000000000000,1193.337131210000052,1152.993447040000092,158.651898313000004
14260,2046180025,2056796.000000000000000,1951.000000000000000,608156.000000000000000,2100.000000000000000,Photogramm,{C47751A3-9400-4BD8-8FA7-61F535DF84B6},88.000000000000000,14.630000000000001,8/22/2017 0:00:00,00:00:00.000,Constructed,2046180025, ,15719.438303000000815,0.000000000000000,2056796,14400.000000000000000,1188.823623660000067,1590.414271840000083,218.841003805000014
14271,2038380226,2027190.000000000000000,1948.000000000000000,978964.000000000000000,2100.000000000000000,Photogramm,{311C7E9C-B0B2-421E-94C5-77E6BBB32235},9.000000000000000,23.430000000000000,8/22/2017 0:00:00,00:00:00.000,Constructed,2038380226, ,13573.280662099999972,0.000000000000000,2027190,12700.000000000000000,1172.060886649999929,1382.879185100000086,190.284175870000013
